bytes,calibration_role,class_radius,event_alignment,event_id,known_margin,known_score,latency_ms,margin_risk,predicted_label,radius_risk,raw_role,receiver_id,reliability,reliability_source,role,sat_scenario,threshold_selection_label_scope,true_label,unknown_risk
96.0,query,0.351823627948761,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.23764604677949286,0.4123842289188725,0.09176016272976995,1.4693007518160997e-05,14-7,0.3690018186787427,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9926211445847121
96.0,query,0.28849542140960693,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.21562319797695167,0.3367215735196733,0.09176016272976995,0.00010955612153914164,6-15,4.2570904208715285e-08,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9973855690513123
96.0,query,0.03638172149658203,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.48238582055586493,0.7178022075886877,0.09176016272976995,3.97399521649852e-11,14-10,7.921150191168938e-12,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.029580903866059383
96.0,query,0.029387176036834717,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.00030799681598936424,0.4874411609914274,0.09176016272976995,0.9204772774853107,14-10,1.6581528761764966e-12,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9991825599800527
96.0,query,0.11288529634475708,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0012109494776570973,0.4745157966011207,0.09176016272976995,0.522994765476194,14-10,2.336169149594827e-13,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9788716970760493
96.0,query,0.10814827680587769,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.01969160312526408,0.40529119685367576,0.09176016272976995,0.44265296996259573,14-10,8.296554347333885e-12,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.993966574123692
96.0,query,0.7523559331893921,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.06338470383852907,0.09527484486923965,0.09176016272976995,0.18137797653677865,14-10,0.9915309208534303,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9999973542912449
96.0,query,0.4697831869125366,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.12839112349458867,0.12839112349458867,0.09176016272976995,0.0019287948776887573,19-3,0.000528398416026892,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9999984067255535
96.0,query,0.10850346088409424,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.002406898836064708,0.47814438033537154,0.09176016272976995,0.9124484969580946,19-3,4.995528532092336e-13,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9993731257708558
96.0,query,0.28074318170547485,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.04320083023752452,0.24932279270850072,0.09176016272976995,0.11842293125192328,19-3,4.680208200298487e-11,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9999653394204597
96.0,query,0.2898305654525757,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.3013252048677606,0.483043046504067,0.09176016272976995,6.086133425964483e-07,14-7,0.02567681709240043,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9469949802806932
96.0,query,0.7487921714782715,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.00989839441807161,0.10635937363435582,0.09176016272976995,0.7626523097589776,14-7,0.9990131134821748,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.999996368525276
96.0,query,0.033700764179229736,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.49077937382028824,0.7344027916910265,0.09176016272976995,2.6119427085181804e-11,14-10,6.927427662162665e-12,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.018616748491598334
96.0,query,0.26781708002090454,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.0033080176386330873,0.3388254495506826,0.09176016272976995,0.9087816253238059,19-3,1.438907006556697e-09,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9999882855818248
96.0,query,0.17345327138900757,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.21114091185259073,0.42805008765706326,0.09176016272976995,3.0296316368701662e-05,14-10,4.827487430013297e-12,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.994310226127377
96.0,query,0.3496153950691223,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,1.1701259732321834e-05,0.3162989885239001,0.09176016272976995,0.6799611158793468,19-3,2.4457945444646106e-08,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9995227644929643
96.0,query,0.6086790561676025,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,0.0642908010161968,0.1651668314000478,0.09176016272976995,0.17474795006543611,14-10,0.08158413349799896,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9999805112758922
96.0,query,0.09822022914886475,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,0.372403019026746,0.5971329783514338,0.09176016272976995,9.715687247785266e-09,14-10,1.7441923605751423e-10,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.4892749556765533
96.0,query,0.05334192514419556,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,0.21882517763338805,0.5415242093234325,0.09176016272976995,0.00020815705255677715,14-10,5.49281960536618e-12,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9961785070756296
96.0,query,0.28379833698272705,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,0.23048121560914606,0.3388721028873131,0.09176016272976995,1.1519367193610874e-05,14-10,1.2018044443569822e-09,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9995524708138263
96.0,query,0.1588842272758484,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00004,0.17105525820145984,0.3840466094937033,0.09176016272976995,0.0004101469837795386,14-7,3.778836789467081e-05,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.9967027927465728
96.0,query,0.022058725357055664,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00004,0.7260426292069807,0.839450247248659,0.09176016272976995,9.037891210294114e-16,19-3,1.7320834833288815e-07,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,support_known_only,14-10,0.0002204574366118095
