bytes,calibration_role,class_radius,event_alignment,event_id,known_margin,known_score,latency_ms,margin_risk,predicted_label,radius_risk,raw_role,receiver_id,reliability,reliability_source,role,sat_scenario,score_risk,threshold_selection_label_scope,true_label,unknown_risk
96.0,query,0.17374539375305176,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.3994473606831542,0.5045338138534975,0.08927464485168457,3.2343976756012766e-08,14-10,6.513850901854295e-11,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.1598598589760466,support_known_only,14-10,0.1598598589760466
96.0,query,0.3579851984977722,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0151955554484009,0.27017928617963727,0.08927464485168457,0.42664868286353336,14-10,7.168879343602728e-07,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.9996669105866178,support_known_only,14-10,0.9996669105866178
96.0,query,0.268887996673584,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.16619200630920655,0.44641328313558915,0.08927464485168457,0.00031424081872656487,19-3,4.131880912813958e-06,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.999876690676284,support_known_only,14-10,0.999876690676284
96.0,query,0.0948326587677002,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.2426024707535651,0.5937823923833551,0.08927464485168457,1.1226023380027251e-05,14-10,2.5628789882300996e-15,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9844764680687015,support_known_only,14-10,0.9844764680687015
96.0,query,0.36224275827407837,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.10302502252513526,0.289165175407348,0.08927464485168457,0.010742050626849539,14-10,2.2536404509481166e-10,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9999789240089163,support_known_only,14-10,0.9999789240089163
96.0,query,0.39311039447784424,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.17217501496154974,0.22240641538321554,0.08927464485168457,0.0027780594620208593,14-10,3.778214754228408e-06,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.9983437004037378,support_known_only,14-10,0.9983437004037378
96.0,query,0.44919633865356445,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.18025678995212613,0.3042553139476823,0.08927464485168457,0.0001937788005666987,14-10,6.855617057200663e-05,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.9991186426565318,support_known_only,14-10,0.9991186426565318
96.0,query,0.16149336099624634,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.23444481278238993,0.595839008100173,0.08927464485168457,1.0358663662518261e-05,19-3,1.9235554008561794e-08,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9912627556076434,support_known_only,14-10,0.9912627556076434
96.0,query,0.6335026025772095,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.19371477151301075,0.24490913380755086,0.08927464485168457,0.00012934735132072293,14-10,0.001274217514256255,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9999992606992728,support_known_only,14-10,0.9999992606992728
96.0,query,0.15804600715637207,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.20394541416841572,0.42868442236276616,0.08927464485168457,6.986969393960924e-05,14-10,8.294849634304416e-15,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9988662506685835,support_known_only,14-10,0.9988662506685835
96.0,query,0.22746682167053223,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.37736328338070985,0.48285151037423524,0.08927464485168457,9.757600507769266e-08,14-10,9.558369132770075e-10,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.2611930671774967,support_known_only,14-10,0.2611930671774967
96.0,query,0.42822861671447754,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.1631322182879793,0.3021086687185696,0.08927464485168457,0.00045608696089865575,14-10,2.4030211438815307e-05,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.9991710309111544,support_known_only,14-10,0.9991710309111544
96.0,query,0.1437293291091919,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.0014662140354517184,0.49492137088875704,0.08927464485168457,0.5427089160080156,19-3,7.91340973182538e-09,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9995071170596687,support_known_only,14-10,0.9995071170596687
96.0,query,0.13512980937957764,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.2197696360043579,0.5428160742685076,0.08927464485168457,3.515800758459819e-05,14-10,1.922071804236625e-14,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9963374758061876,support_known_only,14-10,0.9963374758061876
96.0,query,0.7341389656066895,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.03677615600062528,0.12749045679026053,0.08927464485168457,0.2296398739451743,19-3,0.9503440311728492,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.999999792188171,support_known_only,14-10,0.999999792188171
96.0,query,0.10267245769500732,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,0.3394283922652192,0.4371784179234495,0.08927464485168457,6.502621678120663e-07,14-10,1.864269165386928e-12,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.5659064508052093,support_known_only,14-10,0.5659064508052093
96.0,query,0.40783417224884033,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,0.12703637446980232,0.27450319617170205,0.08927464485168457,0.0027660125016821485,14-10,8.667713132563967e-06,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.9996231273058004,support_known_only,14-10,0.9996231273058004
96.0,query,0.013554155826568604,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,0.2412980562835919,0.6076885206964608,0.08927464485168457,7.353409392713267e-06,14-10,7.598246327859257e-07,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9877853248944976,support_known_only,14-10,0.9877853248944976
96.0,query,0.6334596276283264,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,0.1785773736161655,0.23985972671208394,0.08927464485168457,0.0002756756431087642,14-10,0.0012714859596831296,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9999993600205277,support_known_only,14-10,0.9999993600205277
96.0,query,0.05741804838180542,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,0.23018912599523295,0.5976553074656373,0.08927464485168457,1.8812046966394202e-05,14-10,5.416268141201801e-17,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.8758115942838242,support_known_only,14-10,0.8758115942838242
96.0,query,0.24622124433517456,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00004,0.3649650258240955,0.46772046637793807,0.08927464485168457,1.8137095473159822e-07,14-10,2.4413548667515158e-09,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.35263854191738353,support_known_only,14-10,0.35263854191738353
96.0,query,0.48786449432373047,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00004,0.04202020669232234,0.1750852551121089,0.08927464485168457,0.1629050086877635,14-10,0.0004737387022754146,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.9999779844334089,support_known_only,14-10,0.9999779844334089
96.0,query,0.012782871723175049,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00004,0.00373900809329486,0.49492478577350346,0.08927464485168457,0.5143993356606253,14-10,7.31080432074505e-07,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.999507068991359,support_known_only,14-10,0.999507068991359
