bytes,calibration_role,class_radius,event_alignment,event_id,evt_risk,known_margin,known_score,latency_ms,mahalanobis_risk,margin_risk,predicted_label,radius_risk,raw_role,receiver_id,reliability,reliability_source,role,sat_scenario,score_risk,threshold_selection_label_scope,true_label,unknown_risk
120.0,query,0.06043976545333862,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0,0.2283992991862525,0.5217168415762707,0.10206541186198592,0.09228321572213997,6.523802925315151e-05,14-10,1.6480891755886777e-10,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.01790109101429138,support_known_only,14-10,0.01790109101429138
120.0,query,0.0702245831489563,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0,0.39278692793948855,0.585267859296588,0.10206541186198592,0.044074988829567306,7.972696913356132e-09,19-3,1.70296106354513e-15,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.2010900357428128,support_known_only,14-10,0.2010900357428128
120.0,query,0.23382198810577393,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.7886401910828137,0.10823265116819342,0.3016255421167099,0.10206541186198592,0.5760566074972774,0.007306031681444681,14-10,0.09483828526449412,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.999992206602372,support_known_only,14-10,0.999992206602372
120.0,query,0.25820451974868774,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.15324310874066305,0.23972763830231003,0.4570474129884621,0.10206541186198592,0.42573889738023585,9.00684708790814e-06,14-10,1.4152753071274271e-06,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9979480118203051,support_known_only,14-10,0.9979480118203051
120.0,query,0.1327723264694214,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0,0.24498606637193387,0.5517858585970569,0.10206541186198592,0.07070572453251352,1.0393510828217705e-05,14-10,6.278118960530102e-13,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.985575986829875,support_known_only,14-10,0.985575986829875
120.0,query,0.09029746055603027,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.0,0.46088808956140553,0.6895970695658508,0.10206541186198592,0.0545064337001668,5.835784257467316e-10,14-7,6.48456572290385e-14,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.00015049829301483353,support_known_only,14-10,0.00015049829301483353
120.0,query,0.07244890928268433,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.0,0.4204927286290988,0.5963721541487048,0.10206541186198592,0.08845298298039182,1.995177043805814e-09,19-3,1.9032916691680427e-15,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.15488876098377946,support_known_only,14-10,0.15488876098377946
120.0,query,0.9679446220397949,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.9999749141088421,0.0,0.0,0.10206541186198592,0.9182758352644846,0.6224382736024022,19-3,0.999995937243417,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9999999985905954,support_known_only,14-10,0.9999999985905954
120.0,query,0.04035961627960205,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.0,0.23442041809601588,0.5983675616363096,0.10206541186198592,0.16277797570959765,1.174401029808745e-05,19-3,3.4722062676416475e-08,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.8955915167199214,support_known_only,14-10,0.8955915167199214
120.0,query,0.4569219946861267,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.9930321000142377,0.0007887771735409499,0.21182350210519826,0.10206541186198592,0.7620203039825633,0.6760211108939531,19-3,0.8790904697599017,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9999991148802586,support_known_only,14-10,0.9999991148802586
120.0,query,0.18623220920562744,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.6998599758045838,0.20845346958258365,0.5375238967520745,0.10206541186198592,0.5273964070729246,0.00017683594500813825,14-10,8.882370365109765e-08,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.011470267005024404,support_known_only,14-10,0.6998599758045838
120.0,query,0.6906757950782776,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.7258893405532632,0.09843318821805108,0.1389796180411209,0.10206541186198592,0.5017709210968343,0.019273622937438856,14-7,0.6422469302219841,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.9999884821046899,support_known_only,14-10,0.9999884821046899
120.0,query,0.01295018196105957,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.0,0.24715433329215103,0.6049814472250155,0.10206541186198592,0.09842150240347344,7.082997585795404e-06,14-10,1.6752763523299581e-06,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9566824756590405,support_known_only,14-10,0.9566824756590405
120.0,query,0.03515392541885376,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.0,0.19710747451912713,0.44783963983802566,0.10206541186198592,0.0693602008473296,7.586279699009474e-05,14-10,2.02936155618748e-11,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9984219266399489,support_known_only,14-10,0.9984219266399489
120.0,query,0.1373620629310608,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00002,0.0,0.23678115087267393,0.5620199317823836,0.10206541186198592,0.08448988389491785,1.5664893974716842e-05,14-10,7.897586686769755e-13,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.980771194204267,support_known_only,14-10,0.980771194204267
120.0,query,0.16550862789154053,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,0.0,0.22249495471842684,0.5601660564856196,0.10206541186198592,0.2678196522708386,8.76399890136199e-05,14-10,3.151534402039445e-08,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.006039481265837643,support_known_only,14-10,0.006039481265837643
120.0,query,0.6073600053787231,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,0.0,0.0820989388447567,0.14061004318375414,0.10206541186198592,0.3114476307243515,0.042580568768436466,14-7,0.027102318849397043,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.9999879328731514,support_known_only,14-10,0.9999879328731514
120.0,query,0.016502797603607178,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,0.0,0.24190069025483862,0.607782132080767,0.10206541186198592,0.11907364016391203,9.210804802201464e-06,14-10,2.0009230410437863e-06,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9532425020140585,support_known_only,14-10,0.9532425020140585
120.0,query,0.04232656955718994,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,0.0,0.005527024760115795,0.4836516832532721,0.10206541186198592,0.0947688488260326,0.5231120683198094,19-3,3.8310459664867945e-08,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9956219753277953,support_known_only,14-10,0.9956219753277953
120.0,query,0.22918635606765747,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00003,0.0,0.304889253591551,0.4155495697042897,0.10206541186198592,0.13929284445366913,5.199784893921433e-07,14-10,7.788137174141081e-11,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9997016059605905,support_known_only,14-10,0.9997016059605905
120.0,query,0.06080502271652222,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00004,0.0,0.48444447143440705,0.7262796227385853,0.10206541186198592,0.038625454936743304,1.7971275221510866e-10,14-7,1.4840917324466545e-14,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,5.277177749618556e-05,support_known_only,14-10,5.277177749618556e-05
120.0,query,0.04557996988296509,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00004,0.0,0.39341196947050894,0.5861339202855254,0.10206541186198592,0.0328491413365158,7.727386772397795e-09,19-3,4.966537750463649e-16,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.19714413253927832,support_known_only,14-10,0.19714413253927832
120.0,query,0.032602548599243164,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00004,0.0,0.23719309963791568,0.6013744644498245,0.10206541186198592,0.1463454787772033,1.16552219585738e-05,14-10,4.475390765975e-06,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9607578480221284,support_known_only,14-10,0.9607578480221284
120.0,query,0.4905913472175598,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00004,0.6446906282335235,0.3399231959942398,0.3399231959942398,0.10206541186198592,0.48265857945460117,6.009769071772535e-08,14-10,0.13600871777901385,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9999276048039253,support_known_only,14-10,0.9999276048039253
120.0,query,0.21820992231369019,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00004,0.0,0.21998610808453306,0.34572210696384675,0.10206541186198592,0.3588141768388219,3.6275902721234875e-05,19-3,4.764151431498466e-05,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9999594067265862,support_known_only,14-10,0.9999594067265862
