audit_full_label_score_gap,audit_full_second_label,audit_full_second_score,audit_full_top1_label,audit_full_top1_score,base_receiver_score_threshold,bytes,calibration_role,candidate_audit_disagreement,candidate_audit_risk,candidate_class_count,class_conformal_enabled,class_conformal_pvalue,class_conformal_support_count,class_evidence_top1_class_radius,class_evidence_top1_class_radius_z,class_evidence_top1_class_shell_distance,class_evidence_top1_class_shell_risk,class_evidence_top1_conformal_pvalue,class_evidence_top1_effective_score_threshold,class_evidence_top1_evt_risk,class_evidence_top1_label,class_evidence_top1_mahalanobis_risk,class_evidence_top1_margin,class_evidence_top1_margin_risk,class_evidence_top1_oldness_risk,class_evidence_top1_radius_risk,class_evidence_top1_receiver_class_reliability,class_evidence_top1_score,class_evidence_top1_score_risk,class_evidence_top1_score_threshold_source,class_evidence_top1_support_count,class_evidence_top1_unknown_risk,class_evidence_top2_class_radius,class_evidence_top2_class_radius_z,class_evidence_top2_class_shell_distance,class_evidence_top2_class_shell_risk,class_evidence_top2_conformal_pvalue,class_evidence_top2_effective_score_threshold,class_evidence_top2_evt_risk,class_evidence_top2_label,class_evidence_top2_mahalanobis_risk,class_evidence_top2_margin,class_evidence_top2_margin_risk,class_evidence_top2_oldness_risk,class_evidence_top2_radius_risk,class_evidence_top2_receiver_class_reliability,class_evidence_top2_score,class_evidence_top2_score_risk,class_evidence_top2_score_threshold_source,class_evidence_top2_support_count,class_evidence_top2_unknown_risk,class_evidence_top3_class_radius,class_evidence_top3_class_radius_z,class_evidence_top3_class_shell_distance,class_evidence_top3_class_shell_risk,class_evidence_top3_conformal_pvalue,class_evidence_top3_effective_score_threshold,class_evidence_top3_evt_risk,class_evidence_top3_label,class_evidence_top3_mahalanobis_risk,class_evidence_top3_margin,class_evidence_top3_margin_risk,class_evidence_top3_oldness_risk,class_evidence_top3_radius_risk,class_evidence_top3_receiver_class_reliability,class_evidence_top3_score,class_evidence_top3_score_risk,class_evidence_top3_score_threshold_source,class_evidence_top3_support_count,class_evidence_top3_unknown_risk,class_evidence_top_m,class_radius,class_radius_z,class_score_threshold,class_score_threshold_enabled,class_shell_distance,class_shell_radius_scale,class_shell_risk,class_shell_unknown_risk_enabled,class_verifier_base_label,class_verifier_base_margin,class_verifier_base_score,class_verifier_base_second_label,class_verifier_base_second_score,class_verifier_candidate_top_m,class_verifier_changed,class_verifier_policy,class_verifier_second_label,class_verifier_second_raw_score,class_verifier_second_verified_score,class_verifier_top1_class_shell_risk,class_verifier_top1_combined_risk,class_verifier_top1_effective_score_threshold,class_verifier_top1_label,class_verifier_top1_pvalue,class_verifier_top1_raw_margin,class_verifier_top1_raw_score,class_verifier_top1_receiver_class_reliability,class_verifier_top1_score_threshold_source,class_verifier_top1_support_count,class_verifier_top1_unknown_risk,class_verifier_top1_verified_score,class_verifier_top_m,effective_score_threshold,event_alignment,event_id,evt_risk,feature_adapter_policy,feature_adapter_strength,feature_adapter_variance_floor,known_margin,known_score,label_score_gap,latency_ms,mahalanobis_risk,mahalanobis_score_assisted,mahalanobis_score_blend,mahalanobis_score_temperature,margin_risk,oldness_risk,predicted_label,prototype_assisted,prototype_calibration_alpha,prototype_calibration_policy,prototype_calibration_top_m,prototype_only_top1,prototype_score_blend,radius_risk,raw_role,receiver_class_reliability,receiver_deployment_prior,receiver_deployment_prior_source,receiver_id,receiver_score_threshold,reliability,reliability_source,role,sat_scenario,score_risk,score_threshold_source,second_label,second_score,support_density,support_neighbor_count,threshold_selection_label_scope,true_label,unknown_risk,virtual_unknown_calibration_enabled,virtual_unknown_count,virtual_unknown_risk,virtual_unknown_risk_enabled,virtual_unknown_score
0.37369923462554727,19-3,0.23014827452522085,14-10,0.6038475091507681,0.18734060936922112,40.0,query,0,0.0,6,1,1.0,8,0.21067965030670166,-11.962059140205383,0.21067965030670166,0.0,1.0,0.18734060936922112,0.0,14-10,0.30119402329212197,0.37369923462554727,4.956908208696543e-07,0.0012805757121683197,6.381767113041511e-06,1.0,0.6038475091507681,6.789020210673513e-06,receiver_global,8,6.789020210673513e-06,0.5919106006622314,0.6712943315505981,0.5919106006622314,0.0,0.6666666666666666,0.18734060936922112,0.9999936493750381,19-3,0.9452321933927261,-0.37369923462554727,0.9999999998810849,0.018542523879054043,0.6617929210788585,0.91875,0.23014827452522085,0.2273955588879768,receiver_global,8,0.9999999998810849,0.998005747795105,12.561002373695374,0.9980057559441775,0.0,0.1111111111111111,0.18734060936922112,0.9940326519919723,14-7,0.9892488595706522,-0.6025075427618408,0.9999999999999987,0.9959079194874284,0.9999964938987045,0.8375,0.0013399663889272647,0.9951033927910219,receiver_global,8,0.9999999999999987,3,0.21067965030670166,-11.962059140205383,0.0,0,0.21067965030670166,1.25,0.0,0,14-10,0.37369923462554727,0.6038475091507681,19-3,0.23014827452522085,2,0,none,19-3,0.23014827452522085,0.23014827452522085,0.0,0.0,0.0,14-10,0.0,0.37369923462554727,0.6038475091507681,1.0,not_applied,0,0.0,0.6038475091507681,0,0.18734060936922112,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0,none,0.0,0.0001,0.37369923462554727,0.6038475091507681,0.37369923462554727,0.13504797965288162,0.30119402329212197,1,1.0,0.2,4.956908208696543e-07,0.0012805757121683197,14-10,1,0.0,none,2,0,2.0,6.381767113041511e-06,target_old,1.0,0.8984375,support_calibrated_receiver_class_mean,20-1,0.18734060936922112,1.0,deployment_prior,old,leo_clear_weak,6.789020210673513e-06,receiver_global,19-3,0.23014827452522085,0.625,5,support_known_only,14-10,6.789020210673513e-06,0,0,0.0,0,0.0
0.4150348860617687,14-10,0.3466039563171592,19-3,0.7616388423789279,0.1829037856185717,40.0,query,0,0.0,5,1,1.0,8,0.06251615285873413,-36.070430278778076,0.06251615285873413,0.0,1.0,0.1829037856185717,0.0,19-3,0.04421376326335803,0.4150348860617687,2.078273919989442e-09,3.7163572953984526e-08,2.1617783845437417e-16,0.8375,0.7616388423789279,6.588945644647737e-08,receiver_global,8,6.588945644647737e-08,0.40602266788482666,-11.056804656982422,0.4060226082801819,0.0,0.8888888888888888,0.1829037856185717,0.0,14-10,0.18062317971832395,-0.4150348860617687,0.9999999995454716,0.0005243021921018163,1.5779160625407648e-05,0.91875,0.3466039563171592,0.009219723578246186,receiver_global,8,0.9999999995454716,0.9502599239349365,21.65108323097229,0.9502599351108074,0.0,0.1111111111111111,0.1829037856185717,0.9798035713719819,14-7,0.8944765176013603,-0.743002148370274,1.0,0.9999931475254932,0.9999999996045843,0.8375,0.018636694008653813,0.9909270681141013,receiver_global,8,1.0,3,0.06251615285873413,-36.070430278778076,0.0,0,0.06251615285873413,1.25,0.0,0,19-3,0.4150348860617688,0.7616388423789279,14-10,0.3466039563171592,2,0,none,14-10,0.3466039563171592,0.3466039563171592,0.0,0.0,0.0,19-3,0.0,0.4150348860617688,0.7616388423789279,1.0,not_applied,0,0.0,0.7616388423789279,0,0.1829037856185717,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0,none,0.0,0.0001,0.4150348860617688,0.7616388423789279,0.4150348860617687,0.13504797965288162,0.04421376326335803,1,1.0,0.2,2.078273919989427e-09,3.7163572953984526e-08,19-3,1,0.0,none,2,0,2.0,2.1617783845437417e-16,target_old,0.8375,0.88828125,support_calibrated_receiver_class_mean,3-19,0.1829037856185717,1.0,deployment_prior,old,leo_clear_weak,6.588945644647737e-08,receiver_global,14-10,0.3466039563171592,0.75,6,support_known_only,14-10,6.588945644647737e-08,0,0,0.0,0,0.0
0.16667323400570822,14-10,0.512544274686194,19-3,0.6792175086919022,0.15591391410637562,40.0,query,0,0.0,3,1,1.0,8,0.048821449279785156,-28.103184700012207,0.048821449279785156,0.0,1.0,0.15591391410637562,0.0,19-3,0.05453808142229878,0.16667323400570822,0.0004302724250431324,2.222004798547336e-05,6.236514851158134e-13,0.91875,0.6792175086919022,3.210941049713867e-07,receiver_global,8,0.0004302724250431324,0.07236242294311523,-30.461791157722473,0.07236242294311523,0.0,0.6666666666666666,0.15591391410637562,0.0,14-10,0.04843120905934819,-0.16667323400570822,0.9998658827162018,1.494685328648631e-05,5.896742879750967e-14,0.91875,0.512544274686194,3.7563548297758764e-05,receiver_global,8,0.9998658827162018,1.0,48.43366239219904,1.0,0.0,0.1111111111111111,0.15591391410637562,0.999999999997135,6-15,0.998519376105751,-0.6790829065345878,0.9999999999999989,0.9999999995872815,1.0,1.0,0.00013460215731439266,0.9884657997172893,receiver_global,8,1.0,3,0.048821449279785156,-28.103184700012207,0.0,0,0.048821449279785156,1.25,0.0,0,19-3,0.1666732340057082,0.6792175086919022,14-10,0.512544274686194,2,0,none,14-10,0.512544274686194,0.512544274686194,0.0,0.0,0.0,19-3,0.0,0.1666732340057082,0.6792175086919022,1.0,not_applied,0,0.0,0.6792175086919022,0,0.15591391410637562,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0,none,0.0,0.0001,0.1666732340057082,0.6792175086919022,0.16667323400570822,0.13504797965288162,0.05453808142229878,1,1.0,0.2,0.00043027242504313284,2.222004798547336e-05,19-3,1,0.0,none,2,0,2.0,6.236514851158134e-13,target_old,0.91875,0.9390625,support_calibrated_receiver_class_mean,7-14,0.15591391410637562,1.0,deployment_prior,old,leo_clear_weak,3.210941049713867e-07,receiver_global,14-10,0.512544274686194,0.625,5,support_known_only,14-10,0.00043027242504313284,0,0,0.0,0,0.0
0.06348917626076178,14-10,0.5246419645265985,19-3,0.5881311407873603,0.18428912165565542,40.0,query,0,0.0,3,1,1.0,8,0.09117615222930908,-34.889811277389526,0.09117615222930908,0.0,1.0,0.18428912165565542,0.0,19-3,0.040206935322596137,0.06348917626076178,0.04795700573627561,4.842067515733417e-07,7.039591975855163e-16,0.8375,0.5881311407873603,9.74892873106814e-06,receiver_global,8,0.04795700573627561,0.30436015129089355,-1.9839271903038025,0.30436015129089355,0.0,1.0,0.18428912165565542,0.0,14-10,0.4453915135399773,-0.06348917626076178,0.9664506363267614,0.49461314064271894,0.12090081933234094,1.0,0.5246419645265985,5.9804673634866745e-05,receiver_global,8,0.9664506363267614,1.0,46.91472016274929,1.0,0.0,0.1111111111111111,0.18428912165565542,0.9999999864559149,6-15,0.9973399562213994,-0.587889318647577,0.9999999999998577,0.9999999979547411,1.0,1.0,0.00024182213978333905,0.9948237991357262,receiver_global,8,1.0,3,0.09117615222930908,-34.889811277389526,0.0,0,0.09117615222930908,1.25,0.0,0,19-3,0.06348917626076171,0.5881311407873603,14-10,0.5246419645265985,2,0,none,14-10,0.5246419645265985,0.5246419645265985,0.0,0.0,0.0,19-3,0.0,0.06348917626076171,0.5881311407873603,1.0,not_applied,0,0.0,0.5881311407873603,0,0.18428912165565542,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0,none,0.0,0.0001,0.06348917626076171,0.5881311407873603,0.06348917626076178,0.13504797965288162,0.040206935322596137,1,1.0,0.2,0.04795700573627575,4.842067515733417e-07,19-3,1,0.0,none,2,0,2.0,7.039591975855163e-16,target_old,0.8375,0.9390625,support_calibrated_receiver_class_mean,7-7,0.18428912165565542,1.0,deployment_prior,old,leo_clear_weak,9.74892873106814e-06,receiver_global,14-10,0.5246419645265985,0.5,4,support_known_only,14-10,0.04795700573627575,0,0,0.0,0,0.0
0.17532188136296634,14-10,0.5166153032683819,19-3,0.6919371846313482,0.1871495406904078,40.0,query,0,0.0,4,1,1.0,8,0.06481415033340454,-32.889920473098755,0.06481420993804932,0.0,1.0,0.1871495406904078,0.0,19-3,0.06483156749035505,0.17532188136296634,0.00024026685417130866,4.562743310917055e-07,5.201026041581363e-15,0.8375,0.6919371846313482,5.449865848605739e-07,receiver_global,8,0.00024026685417130866,0.03280436992645264,-27.977335453033447,0.03280442953109741,0.0,0.4444444444444444,0.1871495406904078,0.0,14-10,0.05486523208041855,-0.17532188136296634,0.9998988361664561,5.543745924227818e-06,7.072901246293439e-13,0.91875,0.5166153032683819,8.162384427679026e-05,receiver_global,8,0.9998988361664561,0.9860027432441711,23.13624918460846,0.9860027674585581,0.0,0.1111111111111111,0.1871495406904078,0.9999318804291444,20-19,0.9448770215930419,-0.6843810533524216,0.9999999999999991,0.9999786391739133,0.9999999999104523,0.91875,0.007556131278926676,0.994125486934134,receiver_global,8,0.9999999999999991,3,0.06481415033340454,-32.889920473098755,0.0,0,0.06481420993804932,1.25,0.0,0,19-3,0.17532188136296625,0.6919371846313482,14-10,0.5166153032683819,2,0,none,14-10,0.5166153032683819,0.5166153032683819,0.0,0.0,0.0,19-3,0.0,0.17532188136296625,0.6919371846313482,1.0,not_applied,0,0.0,0.6919371846313482,0,0.1871495406904078,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0,none,0.0,0.0001,0.17532188136296625,0.6919371846313482,0.17532188136296634,0.13504797965288162,0.06483156749035505,1,1.0,0.2,0.00024026685417130955,4.562743310917055e-07,19-3,1,0.0,none,2,0,2.0,5.201026041581363e-15,target_old,0.8375,0.9390625,support_calibrated_receiver_class_mean,8-8,0.1871495406904078,1.0,deployment_prior,old,leo_clear_weak,5.449865848605739e-07,receiver_global,14-10,0.5166153032683819,0.625,5,support_known_only,14-10,0.00024026685417130955,0,0,0.0,0,0.0
0.27437416149530813,14-10,0.40038208179417656,14-7,0.6747562432894847,0.18734060936922112,40.0,query,0,0.0,6,1,1.0,8,0.09156084060668945,-32.7612429857254,0.09156078100204468,0.0,1.0,0.18734060936922112,0.0,14-7,0.03935468788011655,0.27437416149530813,7.112082115686799e-05,1.0807435380484113e-05,5.915247913225593e-15,0.8375,0.6747562432894847,8.952508626647315e-07,receiver_global,8,7.112082115686799e-05,0.43688422441482544,-0.6518304347991943,0.4368842840194702,0.0,0.4444444444444444,0.18734060936922112,0.652293478619046,14-10,0.5248717703571391,-0.27437416149530813,0.9999999829370582,0.5354022210142768,0.34257717165572155,1.0,0.40038208179417656,0.0022672920742529135,receiver_global,8,0.9999999829370582,0.8967310190200806,15.912315249443054,0.8967310190200806,0.0,0.1111111111111111,0.18734060936922112,0.999995204630132,19-3,0.948756026038503,-0.651321521340059,0.9999999999999998,0.9983093681879092,0.9999998771516749,0.91875,0.02343472194942561,0.9908338122571955,receiver_global,8,0.9999999999999998,3,0.09156084060668945,-32.7612429857254,0.0,0,0.09156078100204468,1.25,0.0,0,14-7,0.2743741614953081,0.6747562432894847,14-10,0.40038208179417656,2,0,none,14-10,0.40038208179417656,0.40038208179417656,0.0,0.0,0.0,14-7,0.0,0.2743741614953081,0.6747562432894847,1.0,not_applied,0,0.0,0.6747562432894847,0,0.18734060936922112,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.0,none,0.0,0.0001,0.2743741614953081,0.6747562432894847,0.27437416149530813,0.13504797965288162,0.03935468788011655,1,1.0,0.2,7.112082115686813e-05,1.0807435380484113e-05,14-7,1,0.0,none,2,0,2.0,5.915247913225593e-15,target_old,0.8375,0.8984375,support_calibrated_receiver_class_mean,20-1,0.18734060936922112,1.0,deployment_prior,old,leo_clear_weak,8.952508626647315e-07,receiver_global,14-10,0.40038208179417656,0.625,5,support_known_only,14-10,7.112082115686813e-05,0,0,0.0,0,0.0
0.4242851527866948,14-10,0.3600893156893859,19-3,0.7843744684760807,0.1829037856185717,40.0,query,0,0.0,5,1,1.0,8,0.03761470317840576,-37.315502762794495,0.03761470317840576,0.0,1.0,0.1829037856185717,0.0,19-3,0.03485042538785783,0.4242851527866948,1.3086870301737528e-09,4.094284489112181e-08,6.224193141360955e-17,0.8375,0.7843744684760807,3.44114426953368e-08,receiver_global,8,3.44114426953368e-08,0.36090099811553955,-13.312888145446777,0.36090099811553955,0.0,1.0,0.1829037856185717,0.0,14-10,0.17411478990711016,-0.4242851527866948,0.9999999997137838,0.00034209071240678675,1.6530478395526546e-06,0.91875,0.3600893156893859,0.006290253938832424,receiver_global,8,0.9999999997137838,0.9062414169311523,19.45015788078308,0.9062414020299911,0.0,0.1111111111111111,0.1829037856185717,0.9831151620792987,14-7,0.9074056432015882,-0.7589097826729708,1.0,0.9999903427584969,0.9999999964280633,0.8375,0.02546468580310995,0.9889941339755345,receiver_global,8,1.0,3,0.03761470317840576,-37.315502762794495,0.0,0,0.03761470317840576,1.25,0.0,0,19-3,0.4242851527866948,0.7843744684760807,14-10,0.3600893156893859,2,0,none,14-10,0.3600893156893859,0.3600893156893859,0.0,0.0,0.0,19-3,0.0,0.4242851527866948,0.7843744684760807,1.0,not_applied,0,0.0,0.7843744684760807,0,0.1829037856185717,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.0,none,0.0,0.0001,0.4242851527866948,0.7843744684760807,0.4242851527866948,0.13504797965288162,0.03485042538785783,1,1.0,0.2,1.3086870301737528e-09,4.094284489112181e-08,19-3,1,0.0,none,2,0,2.0,6.224193141360955e-17,target_old,0.8375,0.88828125,support_calibrated_receiver_class_mean,3-19,0.1829037856185717,1.0,deployment_prior,old,leo_clear_weak,3.44114426953368e-08,receiver_global,14-10,0.3600893156893859,0.75,6,support_known_only,14-10,3.44114426953368e-08,0,0,0.0,0,0.0
0.18277964174711048,14-10,0.526667881383223,19-3,0.7094475231303334,0.15591391410637562,40.0,query,0,0.0,3,1,1.0,8,0.02551853656768799,-29.268330335617065,0.02551853656768799,0.0,1.0,0.15591391410637562,0.0,19-3,0.027302627608925607,0.18277964174711048,0.00019235375686007706,1.783083831391752e-05,1.9450270283647237e-13,0.91875,0.7094475231303334,1.3537107734773457e-07,receiver_global,8,0.00019235375686007706,0.059505343437194824,-31.104645133018494,0.059505343437194824,0.0,0.7777777777777778,0.15591391410637562,0.0,14-10,0.04555087467690148,-0.18277964174711048,0.9999400525431542,1.5436089962878824e-05,3.1004466101297204e-14,0.91875,0.526667881383223,2.50911444439339e-05,receiver_global,8,0.9999400525431542,1.0,48.43366239219904,1.0,0.0,0.1111111111111111,0.15591391410637562,0.9999999999995531,6-15,0.999068980490876,-0.7093628850109969,0.9999999999999998,0.9999999996912863,1.0,1.0,8.46381193365563e-05,0.9884820640337859,receiver_global,8,1.0,3,0.02551853656768799,-29.268330335617065,0.0,0,0.02551853656768799,1.25,0.0,0,19-3,0.18277964174711042,0.7094475231303334,14-10,0.526667881383223,2,0,none,14-10,0.526667881383223,0.526667881383223,0.0,0.0,0.0,19-3,0.0,0.18277964174711042,0.7094475231303334,1.0,not_applied,0,0.0,0.7094475231303334,0,0.15591391410637562,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.0,none,0.0,0.0001,0.18277964174711042,0.7094475231303334,0.18277964174711048,0.13504797965288162,0.027302627608925607,1,1.0,0.2,0.00019235375686007774,1.783083831391752e-05,19-3,1,0.0,none,2,0,2.0,1.9450270283647237e-13,target_old,0.91875,0.9390625,support_calibrated_receiver_class_mean,7-14,0.15591391410637562,1.0,deployment_prior,old,leo_clear_weak,1.3537107734773457e-07,receiver_global,14-10,0.526667881383223,0.625,5,support_known_only,14-10,0.00019235375686007774,0,0,0.0,0,0.0
0.027915783339651834,14-10,0.5432013707970863,19-3,0.5711171541367381,0.18428912165565542,40.0,query,0,0.0,3,1,1.0,8,0.09232109785079956,-34.832563996315,0.09232115745544434,0.0,1.0,0.18428912165565542,0.0,19-3,0.043089665865124166,0.027915783339651834,0.2297655241167261,9.642464260233928e-07,7.454348039355464e-16,0.8375,0.5711171541367381,1.585151702121479e-05,receiver_global,8,0.2297655241167261,0.25283104181289673,-4.560382664203644,0.2528311014175415,0.0,1.0,0.18428912165565542,0.0,14-10,0.3665111961650385,-0.027915783339651834,0.8294794728929963,0.35131177061020513,0.010349817282506913,1.0,0.5432013707970863,3.519273519703159e-05,receiver_global,8,0.8294794728929963,0.9989117383956909,46.860307082533836,0.9989117267541587,0.0,0.1111111111111111,0.18428912165565542,0.9999999551493747,6-15,0.9959544690244186,-0.5705515107144326,0.9999999999996614,0.9999999988378137,1.0,1.0,0.000565643422305584,0.9947759378523189,receiver_global,8,1.0,3,0.09232109785079956,-34.832563996315,0.0,0,0.09232115745544434,1.25,0.0,0,19-3,0.027915783339651865,0.5711171541367381,14-10,0.5432013707970863,2,0,none,14-10,0.5432013707970863,0.5432013707970863,0.0,0.0,0.0,19-3,0.0,0.027915783339651865,0.5711171541367381,1.0,not_applied,0,0.0,0.5711171541367381,0,0.18428912165565542,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.0,none,0.0,0.0001,0.027915783339651865,0.5711171541367381,0.027915783339651834,0.13504797965288162,0.043089665865124166,1,1.0,0.2,0.22976552411672582,9.642464260233928e-07,19-3,1,0.0,none,2,0,2.0,7.454348039355464e-16,target_old,0.8375,0.9390625,support_calibrated_receiver_class_mean,7-7,0.18428912165565542,1.0,deployment_prior,old,leo_clear_weak,1.585151702121479e-05,receiver_global,14-10,0.5432013707970863,0.5,4,support_known_only,14-10,0.22976552411672582,0,0,0.0,0,0.0
0.14970823287467477,19-3,0.12632004848147815,20-19,0.2760282813561529,0.1871495406904078,40.0,query,0,0.0,4,1,0.3333333333333333,8,0.4427569508552551,-4.026040434837341,0.44275689125061035,0.0,0.3333333333333333,0.1871495406904078,0.23137688617764607,20-19,0.4335317800907374,0.14970823287467477,0.0008642035583249522,0.2725320012281182,0.01753199234958871,0.91875,0.2760282813561529,0.07314234058276936,receiver_global,8,0.23137688617764607,0.796082079410553,3.673475980758667,0.796082079410553,0.0,0.1111111111111111,0.1871495406904078,0.9212703751099472,19-3,0.7750199681394633,-0.14970823287467477,0.9996359974615078,0.6578557567601595,0.9752405272193998,0.8375,0.12632004848147815,0.8504310046685348,receiver_global,8,0.9996359974615078,0.8878253698348999,14.773714542388916,0.8878253847360611,0.0,0.1111111111111111,0.1871495406904078,0.8757198836052762,14-10,0.8184227702428462,-0.2351980084519593,0.9999949315702127,0.9952375950274948,0.9999996164189616,0.91875,0.04083027290419364,0.984940178070568,receiver_global,8,0.9999996164189616,3,0.4427569508552551,-4.026040434837341,0.0,0,0.44275689125061035,1.25,0.0,0,20-19,0.14970823287467477,0.2760282813561529,19-3,0.12632004848147815,2,0,none,19-3,0.12632004848147815,0.12632004848147815,0.0,0.0,0.0,20-19,0.0,0.14970823287467477,0.2760282813561529,1.0,not_applied,0,0.0,0.2760282813561529,0,0.1871495406904078,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.23137688617764607,none,0.0,0.0001,0.14970823287467477,0.2760282813561529,0.14970823287467477,0.13504797965288162,0.4335317800907374,1,1.0,0.2,0.0008642035583249522,0.2725320012281182,20-19,1,0.0,none,2,0,2.0,0.01753199234958871,target_old,0.91875,0.9390625,support_calibrated_receiver_class_mean,8-8,0.1871495406904078,1.0,deployment_prior,old,leo_clear_weak,0.07314234058276936,receiver_global,19-3,0.12632004848147815,0.625,5,support_known_only,14-10,0.23137688617764607,0,0,0.0,0,0.0
