audit_full_label_score_gap,audit_full_second_label,audit_full_second_score,audit_full_top1_label,audit_full_top1_score,base_receiver_score_threshold,bytes,calibration_role,candidate_audit_disagreement,candidate_audit_risk,candidate_class_count,class_conformal_enabled,class_conformal_pvalue,class_conformal_support_count,class_evidence_top1_class_radius,class_evidence_top1_class_radius_z,class_evidence_top1_class_shell_distance,class_evidence_top1_class_shell_risk,class_evidence_top1_conformal_pvalue,class_evidence_top1_effective_score_threshold,class_evidence_top1_evt_risk,class_evidence_top1_label,class_evidence_top1_mahalanobis_risk,class_evidence_top1_margin,class_evidence_top1_margin_risk,class_evidence_top1_oldness_risk,class_evidence_top1_radius_risk,class_evidence_top1_receiver_class_reliability,class_evidence_top1_score,class_evidence_top1_score_risk,class_evidence_top1_score_threshold_source,class_evidence_top1_support_count,class_evidence_top1_unknown_risk,class_evidence_top2_class_radius,class_evidence_top2_class_radius_z,class_evidence_top2_class_shell_distance,class_evidence_top2_class_shell_risk,class_evidence_top2_conformal_pvalue,class_evidence_top2_effective_score_threshold,class_evidence_top2_evt_risk,class_evidence_top2_label,class_evidence_top2_mahalanobis_risk,class_evidence_top2_margin,class_evidence_top2_margin_risk,class_evidence_top2_oldness_risk,class_evidence_top2_radius_risk,class_evidence_top2_receiver_class_reliability,class_evidence_top2_score,class_evidence_top2_score_risk,class_evidence_top2_score_threshold_source,class_evidence_top2_support_count,class_evidence_top2_unknown_risk,class_evidence_top3_class_radius,class_evidence_top3_class_radius_z,class_evidence_top3_class_shell_distance,class_evidence_top3_class_shell_risk,class_evidence_top3_conformal_pvalue,class_evidence_top3_effective_score_threshold,class_evidence_top3_evt_risk,class_evidence_top3_label,class_evidence_top3_mahalanobis_risk,class_evidence_top3_margin,class_evidence_top3_margin_risk,class_evidence_top3_oldness_risk,class_evidence_top3_radius_risk,class_evidence_top3_receiver_class_reliability,class_evidence_top3_score,class_evidence_top3_score_risk,class_evidence_top3_score_threshold_source,class_evidence_top3_support_count,class_evidence_top3_unknown_risk,class_evidence_top_m,class_radius,class_radius_z,class_score_threshold,class_score_threshold_enabled,class_shell_distance,class_shell_radius_scale,class_shell_risk,class_shell_unknown_risk_enabled,class_verifier_base_label,class_verifier_base_margin,class_verifier_base_score,class_verifier_base_second_label,class_verifier_base_second_score,class_verifier_candidate_top_m,class_verifier_changed,class_verifier_policy,class_verifier_second_label,class_verifier_second_raw_score,class_verifier_second_verified_score,class_verifier_top1_class_shell_risk,class_verifier_top1_combined_risk,class_verifier_top1_effective_score_threshold,class_verifier_top1_label,class_verifier_top1_pvalue,class_verifier_top1_raw_margin,class_verifier_top1_raw_score,class_verifier_top1_receiver_class_reliability,class_verifier_top1_score_threshold_source,class_verifier_top1_support_count,class_verifier_top1_unknown_risk,class_verifier_top1_verified_score,class_verifier_top_m,effective_score_threshold,event_alignment,event_id,evt_risk,feature_adapter_policy,feature_adapter_strength,feature_adapter_variance_floor,known_margin,known_score,label_score_gap,latency_ms,mahalanobis_risk,mahalanobis_score_assisted,mahalanobis_score_blend,mahalanobis_score_temperature,margin_risk,oldness_risk,predicted_label,prototype_assisted,prototype_calibration_alpha,prototype_calibration_policy,prototype_calibration_top_m,prototype_only_top1,prototype_score_blend,radius_risk,raw_role,receiver_class_reliability,receiver_deployment_prior,receiver_deployment_prior_source,receiver_id,receiver_score_threshold,reliability,reliability_source,role,sat_scenario,score_risk,score_threshold_source,second_label,second_score,support_density,support_neighbor_count,threshold_selection_label_scope,true_label,unknown_risk,virtual_unknown_calibration_enabled,virtual_unknown_count,virtual_unknown_risk,virtual_unknown_risk_enabled,virtual_unknown_score
0.1964166045813882,14-7,0.44712357552820714,14-10,0.6435401801095954,0.138162583559215,40.0,query,0,0.0,6,1,1.0,8,0.07752090692520142,-23.56884479522705,0.07752084732055664,0.0,1.0,0.138162583559215,0.0,14-10,0.10621813261941956,0.1964166045813882,0.00011472721582610153,0.0003003291040365007,5.81006191625385e-11,1.0,0.6435401801095954,5.358773979002862e-07,receiver_global,8,0.00011472721582610153,0.21547329425811768,-18.802928924560547,0.21547341346740723,0.0,0.5555555555555556,0.138162583559215,0.0,14-7,0.15318129966017238,-0.1964166045813882,0.9999742955804276,0.007997358605493396,6.8232568752925114e-09,1.0,0.44712357552820714,0.00014662920785069034,receiver_global,8,0.9999742955804276,0.5863484740257263,-8.19806456565857,0.5863484442234039,0.0,0.3333333333333333,0.138162583559215,0.626281768941549,19-3,0.4653850773054173,-0.5197294553309865,0.9999999999975488,0.5450040281929535,0.00027510995235528957,0.75625,0.12381072477860884,0.6011006130862886,receiver_global,8,0.9999999999975488,3,0.07752090692520142,-23.56884479522705,0.0,0,0.07752084732055664,1.25,0.0,0,14-10,0.19641660458138818,0.6435401801095954,14-7,0.44712357552820714,2,0,none,14-7,0.44712357552820714,0.44712357552820714,0.0,0.0,0.0,14-10,0.0,0.19641660458138818,0.6435401801095954,1.0,not_applied,0,0.0,0.6435401801095954,0,0.138162583559215,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0,none,0.0,0.0001,0.19641660458138818,0.6435401801095954,0.1964166045813882,0.18390063475817442,0.10621813261941956,1,1.0,0.2,0.00011472721582610153,0.0003003291040365007,14-10,1,0.0,none,2,0,2.0,5.81006191625385e-11,target_old,1.0,0.8984375,support_calibrated_receiver_class_mean,20-1,0.138162583559215,1.0,deployment_prior,old,leo_clear_weak,5.358773979002862e-07,receiver_global,14-7,0.44712357552820714,0.625,5,support_known_only,14-10,0.00011472721582610153,0,0,0.0,0,0.0
0.04483437600329965,14-10,0.261655722420865,14-7,0.30649009842416464,0.19972668138885669,40.0,query,0,0.0,5,1,0.6666666666666666,8,0.45680665969848633,-11.34357750415802,0.4568067193031311,0.0,0.6666666666666666,0.19972668138885669,0.0,14-7,0.30468701831472533,0.04483437600329965,0.4887994527146058,0.0007875722916737568,1.1845182070222447e-05,0.8375,0.30649009842416464,0.045200926319697965,receiver_global,8,0.4887994527146058,0.5013639330863953,-8.380800485610962,0.5013639330863953,0.0,0.4444444444444444,0.19972668138885669,0.3546333155804945,14-10,0.37390759432324516,-0.04483437600329965,0.9883257629993745,0.05852581846357803,0.0002291738468846531,0.75625,0.261655722420865,0.14561681480838984,receiver_global,8,0.9883257629993745,0.891099214553833,12.219524383544922,0.891099214553833,0.0,0.1111111111111111,0.19972668138885669,0.9857076584115548,6-15,0.8588145738613308,-0.24057137815975518,0.9999993363285978,0.9978461295125053,0.9999950668326749,0.91875,0.06591872026440945,0.9786073818020888,receiver_global,8,0.9999993363285978,3,0.45680665969848633,-11.34357750415802,0.0,0,0.4568067193031311,1.25,0.0,0,14-7,0.04483437600329967,0.30649009842416464,14-10,0.261655722420865,2,0,none,14-10,0.261655722420865,0.261655722420865,0.0,0.0,0.0,14-7,0.0,0.04483437600329967,0.30649009842416464,1.0,not_applied,0,0.0,0.30649009842416464,0,0.19972668138885669,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0,none,0.0,0.0001,0.04483437600329967,0.30649009842416464,0.04483437600329965,0.18390063475817442,0.30468701831472533,1,1.0,0.2,0.48879945271460556,0.0007875722916737568,14-7,1,0.0,none,2,0,2.0,1.1845182070222447e-05,target_old,0.8375,0.8476562500000001,support_calibrated_receiver_class_mean,3-19,0.19972668138885669,1.0,deployment_prior,old,leo_clear_weak,0.045200926319697965,receiver_global,14-10,0.261655722420865,0.5,4,support_known_only,14-10,0.48879945271460556,0,0,0.0,0,0.0
0.16875937559685916,14-10,0.5103247489677595,19-3,0.6790841245646186,0.14186715515731346,40.0,query,0,0.0,3,1,1.0,8,0.10628658533096313,-34.53594744205475,0.10628664493560791,0.0,1.0,0.14186715515731346,0.0,19-3,0.049419634145176056,0.16875937559685916,0.00029472065971921323,4.791721999580282e-06,1.002832958119076e-15,0.91875,0.6790841245646186,2.1576920750110418e-07,receiver_global,8,0.00029472065971921323,0.06294244527816772,-20.10624408721924,0.06294238567352295,0.0,0.5555555555555556,0.14186715515731346,0.0,14-10,0.10581265496150115,-0.16875937559685916,0.9998410480689529,0.0003161614441218773,1.8533999216073328e-09,0.91875,0.5103247489677595,2.679255209259157e-05,receiver_global,8,0.9998410480689529,1.0,48.54132188484073,1.0,0.0,0.1111111111111111,0.14186715515731346,0.9999999999969883,6-15,0.9986254651364259,-0.6789591668558074,0.9999999999999987,0.9999999985637673,1.0,1.0,0.00012495770881121808,0.9828722141891986,receiver_global,8,1.0,3,0.10628658533096313,-34.53594744205475,0.0,0,0.10628664493560791,1.25,0.0,0,19-3,0.16875937559685922,0.6790841245646186,14-10,0.5103247489677595,2,0,none,14-10,0.5103247489677595,0.5103247489677595,0.0,0.0,0.0,19-3,0.0,0.16875937559685922,0.6790841245646186,1.0,not_applied,0,0.0,0.6790841245646186,0,0.14186715515731346,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0,none,0.0,0.0001,0.16875937559685922,0.6790841245646186,0.16875937559685916,0.18390063475817442,0.049419634145176056,1,1.0,0.2,0.0002947206597192122,4.791721999580282e-06,19-3,1,0.0,none,2,0,2.0,1.002832958119076e-15,target_old,0.91875,0.9390625,support_calibrated_receiver_class_mean,7-14,0.14186715515731346,1.0,deployment_prior,old,leo_clear_weak,2.1576920750110418e-07,receiver_global,14-10,0.5103247489677595,0.625,5,support_known_only,14-10,0.0002947206597192122,0,0,0.0,0,0.0
0.03771026042373035,19-3,0.15492185066535893,14-10,0.1926321110890893,0.12549042523200737,40.0,query,0,0.0,3,1,0.2222222222222222,8,0.7500495314598083,9.125682711601257,0.7500495314598083,0.0,0.2222222222222222,0.12549042523200737,0.8707948892204715,14-10,0.795228380472769,0.03771026042373035,0.23434606825075216,0.9382976186761742,0.9998911774016972,0.91875,0.1926321110890893,0.12804747537931482,receiver_global,8,0.9998911774016972,0.8045210242271423,0.717434287071228,0.8045210093259811,0.0,0.3333333333333333,0.12549042523200737,0.8629483013430151,19-3,0.6756223245682731,-0.03771026042373035,0.9300263845855601,0.7458626291817506,0.6720417795776573,0.8375,0.15492185066535893,0.30134571600186566,receiver_global,8,0.9300263845855601,0.90134596824646,24.537990987300873,0.9013459607958794,0.0,0.1111111111111111,0.12549042523200737,0.9588107934443985,6-15,0.9772188210701349,-0.13466319377111488,0.9994099667004421,0.999827846668591,0.9999999999779563,0.91875,0.0579689173179744,0.873159288415287,receiver_global,8,0.9999999999779563,3,0.7500495314598083,9.125682711601257,0.0,0,0.7500495314598083,1.25,0.0,0,14-10,0.03771026042373035,0.1926321110890893,19-3,0.15492185066535893,2,0,none,19-3,0.15492185066535893,0.15492185066535893,0.0,0.0,0.0,14-10,0.0,0.03771026042373035,0.1926321110890893,1.0,not_applied,0,0.0,0.1926321110890893,0,0.12549042523200737,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.8707948892204715,none,0.0,0.0001,0.03771026042373035,0.1926321110890893,0.03771026042373035,0.18390063475817442,0.795228380472769,1,1.0,0.2,0.23434606825075216,0.9382976186761742,14-10,1,0.0,none,2,0,2.0,0.9998911774016972,target_old,0.91875,0.92890625,support_calibrated_receiver_class_mean,7-7,0.12549042523200737,1.0,deployment_prior,old,leo_clear_weak,0.12804747537931482,receiver_global,19-3,0.15492185066535893,0.25,2,support_known_only,14-10,0.9998911774016972,0,0,0.0,0,0.0
0.0034016234559441916,14-10,0.5919132920526151,19-3,0.5953149155085593,0.1317968288829814,40.0,query,0,0.0,4,1,0.5555555555555556,8,0.07724642753601074,-30.92542290687561,0.07724642753601074,0.0,0.5555555555555556,0.1317968288829814,0.0,19-3,0.06723831221589557,0.0034016234559441916,0.47859128568083187,3.6413791873837953e-06,3.709022612111822e-14,1.0,0.5953149155085593,1.772046126058413e-06,receiver_global,8,0.47859128568083187,0.11152386665344238,-32.21691846847534,0.11152380704879761,0.0,1.0,0.1317968288829814,0.0,14-10,0.05406984314418851,-0.0034016234559441916,0.563277666867452,1.586221924501818e-06,1.0194597533903135e-14,0.91875,0.5919132920526151,1.9529165915521673e-06,receiver_global,8,0.563277666867452,0.8466969728469849,0.07448196411132812,0.8466970026493073,0.0,0.1111111111111111,0.1317968288829814,0.6912428306422442,20-19,0.5568934200077706,-0.5271592285448711,0.9999999999967173,0.6447094987398491,0.5186118876050488,0.8375,0.06815568696368825,0.8603642188640411,receiver_global,8,0.9999999999967173,3,0.07724642753601074,-30.92542290687561,0.0,0,0.07724642753601074,1.25,0.0,0,19-3,0.003401623455944212,0.5953149155085593,14-10,0.5919132920526151,2,0,none,14-10,0.5919132920526151,0.5919132920526151,0.0,0.0,0.0,19-3,0.0,0.003401623455944212,0.5953149155085593,1.0,not_applied,0,0.0,0.5953149155085593,0,0.1317968288829814,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0,none,0.0,0.0001,0.003401623455944212,0.5953149155085593,0.0034016234559441916,0.18390063475817442,0.06723831221589557,1,1.0,0.2,0.4785912856808316,3.6413791873837953e-06,19-3,1,0.0,none,2,0,2.0,3.709022612111822e-14,target_old,1.0,0.94921875,support_calibrated_receiver_class_mean,8-8,0.1317968288829814,1.0,deployment_prior,old,leo_clear_weak,1.772046126058413e-06,receiver_global,14-10,0.5919132920526151,0.5,4,support_known_only,14-10,0.4785912856808316,0,0,0.0,0,0.0
0.12878467024551993,14-10,0.32629641405179566,19-3,0.4550810842973156,0.138162583559215,40.0,query,0,0.0,6,1,1.0,8,0.30006855726242065,-22.512060403823853,0.30006855726242065,0.0,1.0,0.138162583559215,0.0,19-3,0.18142090009995476,0.12878467024551993,0.0033640436953444783,2.917071084762302e-05,1.6716155030884215e-10,0.75625,0.4550810842973156,0.00011681359167992067,receiver_global,8,0.0033640436953444783,0.5165250301361084,-1.6186386346817017,0.5165250599384308,0.0,0.3333333333333333,0.138162583559215,0.7605756352922884,14-10,0.5597064247998862,-0.12878467024551993,0.9992443869037451,0.28522277135289437,0.165392704687241,1.0,0.32629641405179566,0.0046084146908726975,receiver_global,8,0.9992443869037451,0.7479002475738525,7.818418741226196,0.7479002177715302,0.0,0.1111111111111111,0.138162583559215,0.985135647633111,14-7,0.772105257269852,-0.29668330106102875,0.9999998290948141,0.9880092221204168,0.999597904492853,1.0,0.15839778323628684,0.3593587206512503,receiver_global,8,0.9999998290948141,3,0.30006855726242065,-22.512060403823853,0.0,0,0.30006855726242065,1.25,0.0,0,19-3,0.1287846702455199,0.4550810842973156,14-10,0.32629641405179566,2,0,none,14-10,0.32629641405179566,0.32629641405179566,0.0,0.0,0.0,19-3,0.0,0.1287846702455199,0.4550810842973156,1.0,not_applied,0,0.0,0.4550810842973156,0,0.138162583559215,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.0,none,0.0,0.0001,0.1287846702455199,0.4550810842973156,0.12878467024551993,0.18390063475817442,0.18142090009995476,1,1.0,0.2,0.003364043695344484,2.917071084762302e-05,19-3,1,0.0,none,2,0,2.0,1.6716155030884215e-10,target_old,0.75625,0.8984375,support_calibrated_receiver_class_mean,20-1,0.138162583559215,1.0,deployment_prior,old,leo_clear_weak,0.00011681359167992067,receiver_global,14-10,0.32629641405179566,0.375,3,support_known_only,14-10,0.003364043695344484,0,0,0.0,0,0.0
0.000799896243621756,14-7,0.040988431735472244,14-10,0.041788327979094,0.19972668138885669,40.0,query,0,0.0,5,1,0.1111111111111111,8,0.8860056400299072,10.851284861564636,0.886005662381649,0.0,0.1111111111111111,0.19972668138885669,0.9752620835122303,14-10,0.8237558228498558,0.000799896243621756,0.8963131269471623,0.9990237883670087,0.9999806206838997,0.75625,0.041788327979094,0.9891483199978665,receiver_global,8,0.9999806206838997,0.8749039769172668,9.561288356781006,0.874903991818428,0.0,0.1111111111111111,0.19972668138885669,0.9706748641402737,14-7,0.7993192594304396,-0.000799896243621756,0.903514892839324,0.9341450368873753,0.999929602918832,0.8375,0.040988431735472244,0.9893909124243271,receiver_global,8,0.999929602918832,0.890446662902832,8.698856830596924,0.8904466927051544,0.0,0.1111111111111111,0.19972668138885669,0.9927690348159472,3-8,0.8778952080809848,-0.010769107681107188,0.9390814504662305,0.9976282395725876,0.9998332514540335,0.8375,0.031019220297986812,0.9919994572261562,receiver_global,8,0.9998332514540335,3,0.8860056400299072,10.851284861564636,0.0,0,0.886005662381649,1.25,0.0,0,14-10,0.000799896243621756,0.041788327979094,14-7,0.040988431735472244,2,0,none,14-7,0.040988431735472244,0.040988431735472244,0.0,0.0,0.0,14-10,0.0,0.000799896243621756,0.041788327979094,1.0,not_applied,0,0.0,0.041788327979094,0,0.19972668138885669,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.9752620835122303,none,0.0,0.0001,0.000799896243621756,0.041788327979094,0.000799896243621756,0.18390063475817442,0.8237558228498558,1,1.0,0.2,0.8963131269471623,0.9990237883670087,14-10,1,0.0,none,2,0,2.0,0.9999806206838997,target_old,0.75625,0.8476562500000001,support_calibrated_receiver_class_mean,3-19,0.19972668138885669,1.0,deployment_prior,old,leo_clear_weak,0.9891483199978665,receiver_global,14-7,0.040988431735472244,0.25,2,support_known_only,14-10,0.9999806206838997,0,0,0.0,0,0.0
0.03968974006610558,14-10,0.07516773463169733,19-3,0.11485747469780291,0.14186715515731346,40.0,query,0,0.0,3,1,0.2222222222222222,8,0.7929381132125854,-0.2033710479736328,0.7929381281137466,0.0,0.2222222222222222,0.14186715515731346,0.922353919089454,19-3,0.6516216062544691,0.03968974006610558,0.15766489941255035,0.6290144360207524,0.4493317533845454,0.91875,0.11485747469780291,0.6838896377372359,receiver_global,8,0.922353919089454,0.8487538695335388,19.184327125549316,0.8487538695335388,0.0,0.1111111111111111,0.14186715515731346,0.9893226253418776,14-10,0.9428439985402294,-0.03968974006610558,0.908317959277173,0.9989206148111928,0.9999999953403576,0.91875,0.07516773463169733,0.8705350381463323,receiver_global,8,0.9999999953403576,1.0,48.54132188484073,1.0,0.0,0.1111111111111111,0.14186715515731346,0.9999999999998487,6-15,0.999348721572111,-0.11479826753197749,0.9976446183707495,0.9999999791390066,1.0,1.0,5.920716582543471e-05,0.9829038104489336,receiver_global,8,1.0,3,0.7929381132125854,-0.2033710479736328,0.0,0,0.7929381281137466,1.25,0.0,0,19-3,0.03968974006610559,0.11485747469780291,14-10,0.07516773463169733,2,0,none,14-10,0.07516773463169733,0.07516773463169733,0.0,0.0,0.0,19-3,0.0,0.03968974006610559,0.11485747469780291,1.0,not_applied,0,0.0,0.11485747469780291,0,0.14186715515731346,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.922353919089454,none,0.0,0.0001,0.03968974006610559,0.11485747469780291,0.03968974006610558,0.18390063475817442,0.6516216062544691,1,1.0,0.2,0.15766489941255032,0.6290144360207524,19-3,1,0.0,none,2,0,2.0,0.4493317533845454,target_old,0.91875,0.9390625,support_calibrated_receiver_class_mean,7-14,0.14186715515731346,1.0,deployment_prior,old,leo_clear_weak,0.6838896377372359,receiver_global,14-10,0.07516773463169733,0.875,7,support_known_only,14-10,0.922353919089454,0,0,0.0,0,0.0
0.13157959023980342,19-3,0.48236022806628204,14-10,0.6139398183060855,0.12549042523200737,40.0,query,0,0.0,3,1,0.3333333333333333,8,0.09986120462417603,-23.38373363018036,0.09986114501953125,0.0,0.3333333333333333,0.12549042523200737,0.021217684241291668,14-10,0.11764454180679641,0.13157959023980342,0.0027942376233182574,0.0016203503234734611,6.991550808711761e-11,0.91875,0.6139398183060855,8.691954579420624e-07,receiver_global,8,0.021217684241291668,0.14791810512542725,-32.112711668014526,0.14791816473007202,0.0,1.0,0.12549042523200737,0.0,19-3,0.0716582540286435,-0.13157959023980342,0.999311675215216,0.00014075171202214634,1.131426961555168e-14,0.8375,0.48236022806628204,3.730745485830411e-05,receiver_global,8,0.999311675215216,0.9913119673728943,29.03629094362259,0.9913119543343782,0.0,0.1111111111111111,0.12549042523200737,0.9343925889481679,6-15,0.9446616882940112,-0.607329417839329,0.9999999999999678,0.9999998991167718,0.9999999999997546,0.91875,0.006610400466756387,0.9675972341743944,receiver_global,8,0.9999999999999678,3,0.09986120462417603,-23.38373363018036,0.0,0,0.09986114501953125,1.25,0.0,0,14-10,0.13157959023980348,0.6139398183060855,19-3,0.48236022806628204,2,0,none,19-3,0.48236022806628204,0.48236022806628204,0.0,0.0,0.0,14-10,0.0,0.13157959023980348,0.6139398183060855,1.0,not_applied,0,0.0,0.6139398183060855,0,0.12549042523200737,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.021217684241291668,none,0.0,0.0001,0.13157959023980348,0.6139398183060855,0.13157959023980342,0.18390063475817442,0.11764454180679641,1,1.0,0.2,0.002794237623318248,0.0016203503234734611,14-10,1,0.0,none,2,0,2.0,6.991550808711761e-11,target_old,0.91875,0.92890625,support_calibrated_receiver_class_mean,7-7,0.12549042523200737,1.0,deployment_prior,old,leo_clear_weak,8.691954579420624e-07,receiver_global,19-3,0.48236022806628204,0.625,5,support_known_only,14-10,0.021217684241291668,0,0,0.0,0,0.0
0.15616100615269668,14-10,0.5150606469566654,19-3,0.6712216531093621,0.1317968288829814,40.0,query,0,0.0,4,1,0.8888888888888888,8,0.0814012885093689,-30.717679858207703,0.0814012885093689,0.0,0.8888888888888888,0.1317968288829814,0.0,19-3,0.07325428959776624,0.15616100615269668,0.0004420451529894554,1.0381413791780884e-05,4.565424243618948e-14,1.0,0.6712216531093621,2.02578567476408e-07,receiver_global,8,0.0004420451529894554,0.07386702299118042,-34.09976065158844,0.07386702299118042,0.0,0.7777777777777778,0.1317968288829814,0.0,14-10,0.04257899834670787,-0.15616100615269668,0.9996265840898058,1.826561829736052e-06,1.5511797079174833e-15,0.91875,0.5150606469566654,1.7550776692631942e-05,receiver_global,8,0.9996265840898058,0.7097141742706299,-6.774657964706421,0.7097142338752747,0.0,0.3333333333333333,0.1317968288829814,0.5791885518791088,20-19,0.4543955821453221,-0.568842016778324,0.9999999999995917,0.20907022423525232,0.0011410576610165631,0.8375,0.10237963633103804,0.6985686616342344,receiver_global,8,0.9999999999995917,3,0.0814012885093689,-30.717679858207703,0.0,0,0.0814012885093689,1.25,0.0,0,19-3,0.15616100615269668,0.6712216531093621,14-10,0.5150606469566654,2,0,none,14-10,0.5150606469566654,0.5150606469566654,0.0,0.0,0.0,19-3,0.0,0.15616100615269668,0.6712216531093621,1.0,not_applied,0,0.0,0.6712216531093621,0,0.1317968288829814,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.0,none,0.0,0.0001,0.15616100615269668,0.6712216531093621,0.15616100615269668,0.18390063475817442,0.07325428959776624,1,1.0,0.2,0.0004420451529894554,1.0381413791780884e-05,19-3,1,0.0,none,2,0,2.0,4.565424243618948e-14,target_old,1.0,0.94921875,support_calibrated_receiver_class_mean,8-8,0.1317968288829814,1.0,deployment_prior,old,leo_clear_weak,2.02578567476408e-07,receiver_global,14-10,0.5150606469566654,0.625,5,support_known_only,14-10,0.0004420451529894554,0,0,0.0,0,0.0
