audit_full_label_score_gap,audit_full_second_label,audit_full_second_score,audit_full_top1_label,audit_full_top1_score,base_receiver_score_threshold,bytes,calibration_role,candidate_audit_disagreement,candidate_audit_risk,candidate_class_count,class_conformal_enabled,class_conformal_pvalue,class_conformal_support_count,class_evidence_top1_class_radius,class_evidence_top1_class_radius_z,class_evidence_top1_class_shell_distance,class_evidence_top1_class_shell_risk,class_evidence_top1_conformal_pvalue,class_evidence_top1_effective_score_threshold,class_evidence_top1_evt_risk,class_evidence_top1_label,class_evidence_top1_mahalanobis_risk,class_evidence_top1_margin,class_evidence_top1_margin_risk,class_evidence_top1_oldness_risk,class_evidence_top1_radius_risk,class_evidence_top1_receiver_class_reliability,class_evidence_top1_score,class_evidence_top1_score_risk,class_evidence_top1_score_threshold_source,class_evidence_top1_support_count,class_evidence_top1_unknown_risk,class_evidence_top2_class_radius,class_evidence_top2_class_radius_z,class_evidence_top2_class_shell_distance,class_evidence_top2_class_shell_risk,class_evidence_top2_conformal_pvalue,class_evidence_top2_effective_score_threshold,class_evidence_top2_evt_risk,class_evidence_top2_label,class_evidence_top2_mahalanobis_risk,class_evidence_top2_margin,class_evidence_top2_margin_risk,class_evidence_top2_oldness_risk,class_evidence_top2_radius_risk,class_evidence_top2_receiver_class_reliability,class_evidence_top2_score,class_evidence_top2_score_risk,class_evidence_top2_score_threshold_source,class_evidence_top2_support_count,class_evidence_top2_unknown_risk,class_evidence_top3_class_radius,class_evidence_top3_class_radius_z,class_evidence_top3_class_shell_distance,class_evidence_top3_class_shell_risk,class_evidence_top3_conformal_pvalue,class_evidence_top3_effective_score_threshold,class_evidence_top3_evt_risk,class_evidence_top3_label,class_evidence_top3_mahalanobis_risk,class_evidence_top3_margin,class_evidence_top3_margin_risk,class_evidence_top3_oldness_risk,class_evidence_top3_radius_risk,class_evidence_top3_receiver_class_reliability,class_evidence_top3_score,class_evidence_top3_score_risk,class_evidence_top3_score_threshold_source,class_evidence_top3_support_count,class_evidence_top3_unknown_risk,class_evidence_top_m,class_radius,class_radius_z,class_score_threshold,class_score_threshold_enabled,class_shell_distance,class_shell_radius_scale,class_shell_risk,class_shell_unknown_risk_enabled,class_verifier_base_label,class_verifier_base_margin,class_verifier_base_score,class_verifier_base_second_label,class_verifier_base_second_score,class_verifier_candidate_top_m,class_verifier_changed,class_verifier_policy,class_verifier_second_label,class_verifier_second_raw_score,class_verifier_second_verified_score,class_verifier_top1_class_shell_risk,class_verifier_top1_combined_risk,class_verifier_top1_effective_score_threshold,class_verifier_top1_label,class_verifier_top1_pvalue,class_verifier_top1_raw_margin,class_verifier_top1_raw_score,class_verifier_top1_receiver_class_reliability,class_verifier_top1_score_threshold_source,class_verifier_top1_support_count,class_verifier_top1_unknown_risk,class_verifier_top1_verified_score,class_verifier_top_m,effective_score_threshold,event_alignment,event_id,evt_risk,feature_adapter_policy,feature_adapter_strength,feature_adapter_variance_floor,known_margin,known_score,label_score_gap,latency_ms,mahalanobis_risk,mahalanobis_score_assisted,mahalanobis_score_blend,mahalanobis_score_temperature,margin_risk,oldness_risk,predicted_label,prototype_assisted,prototype_calibration_alpha,prototype_calibration_policy,prototype_calibration_top_m,prototype_only_top1,prototype_score_blend,radius_risk,raw_role,receiver_class_reliability,receiver_deployment_prior,receiver_deployment_prior_source,receiver_id,receiver_score_threshold,reliability,reliability_source,role,sat_scenario,score_risk,score_threshold_source,second_label,second_score,support_density,support_neighbor_count,threshold_selection_label_scope,true_label,unknown_risk,virtual_unknown_calibration_enabled,virtual_unknown_count,virtual_unknown_risk,virtual_unknown_risk_enabled,virtual_unknown_score
0.014473001374830374,14-10,0.3443667668563275,19-3,0.3588397682311579,0.12342852920957947,40.0,query,0,0.0,6,1,1.0,8,0.4009300470352173,-18.925154209136963,0.4009300470352173,0.0,1.0,0.12342852920957947,0.0,19-3,0.2951421081019797,0.014473001374830374,0.5261956929253252,7.859245510817164e-05,6.0382342215006445e-09,0.8375,0.3588397682311579,0.0011978416576617912,receiver_global,8,0.5261956929253252,0.4803793430328369,-5.669736862182617,0.4803793430328369,0.0,0.5555555555555556,0.12342852920957947,0.40088333849025637,14-10,0.4242352742509584,-0.014473001374830374,0.8252282154996647,0.04384705111004758,0.0034369195052031806,1.0,0.3443667668563275,0.0018101729443421588,receiver_global,8,0.8252282154996647,0.9581989049911499,19.524794816970825,0.9581988751888275,0.0,0.1111111111111111,0.12342852920957947,0.9999911345951769,14-7,0.9881006192386758,-0.3501578018159748,0.9999999891208636,0.999973037414339,0.9999999966849555,1.0,0.008681966415183111,0.9636828870100332,receiver_global,8,0.9999999966849555,3,0.4009300470352173,-18.925154209136963,0.0,0,0.4009300470352173,1.25,0.0,0,19-3,0.014473001374830369,0.3588397682311579,14-10,0.3443667668563275,2,0,none,14-10,0.3443667668563275,0.3443667668563275,0.0,0.0,0.0,19-3,0.0,0.014473001374830369,0.3588397682311579,1.0,not_applied,0,0.0,0.3588397682311579,0,0.12342852920957947,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0,none,0.0,0.0001,0.014473001374830369,0.3588397682311579,0.014473001374830374,0.18455476919189095,0.2951421081019797,1,1.0,0.2,0.5261956929253253,7.859245510817164e-05,19-3,1,0.0,none,2,0,2.0,6.0382342215006445e-09,target_old,0.8375,0.90859375,support_calibrated_receiver_class_mean,20-1,0.12342852920957947,1.0,deployment_prior,old,leo_clear_weak,0.0011978416576617912,receiver_global,14-10,0.3443667668563275,0.625,5,support_known_only,14-10,0.5261956929253253,0,0,0.0,0,0.0
0.0528310754322584,3-8,0.13228306837021792,14-10,0.18511414380247632,0.15219275815285993,40.0,query,0,0.0,5,1,0.3333333333333333,8,0.70659339427948,0.631210207939148,0.7065934538841248,0.0,0.3333333333333333,0.15219275815285993,0.7623396770232145,14-10,0.5501400588032905,0.0528310754322584,0.09341204931810336,0.7342495760029818,0.652763822503635,0.91875,0.18511414380247632,0.2807769362064142,receiver_global,8,0.7623396770232145,0.7600049376487732,-1.1708110570907593,0.7600049376487732,0.0,0.3333333333333333,0.15219275815285993,0.994760359830103,3-8,0.8465849790878364,-0.0528310754322584,0.9530435417692911,0.8542797768653574,0.23670841318151775,0.8375,0.13228306837021792,0.6384973792058078,receiver_global,8,0.994760359830103,0.7980475425720215,8.42617154121399,0.7980475723743439,0.0,0.1111111111111111,0.15219275815285993,0.9999963463529189,6-15,0.9536664325819811,-0.08562996579132522,0.9905325615327836,0.9836807992843476,0.9997809894324738,0.8375,0.0994841780111511,0.8184616228182438,receiver_global,8,0.9999963463529189,3,0.70659339427948,0.631210207939148,0.0,0,0.7065934538841248,1.25,0.0,0,14-10,0.052831075432258394,0.18511414380247632,3-8,0.13228306837021792,2,0,none,3-8,0.13228306837021792,0.13228306837021792,0.0,0.0,0.0,14-10,0.0,0.052831075432258394,0.18511414380247632,1.0,not_applied,0,0.0,0.18511414380247632,0,0.15219275815285993,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.7623396770232145,none,0.0,0.0001,0.052831075432258394,0.18511414380247632,0.0528310754322584,0.18455476919189095,0.5501400588032905,1,1.0,0.2,0.09341204931810336,0.7342495760029818,14-10,1,0.0,none,2,0,2.0,0.652763822503635,target_old,0.91875,0.878125,support_calibrated_receiver_class_mean,3-19,0.15219275815285993,1.0,deployment_prior,old,leo_clear_weak,0.2807769362064142,receiver_global,3-8,0.13228306837021792,0.375,3,support_known_only,14-10,0.7623396770232145,0,0,0.0,0,0.0
0.14783573451723103,19-3,0.2500169999666373,14-10,0.3978527344838683,0.2901998894342651,40.0,query,0,0.0,3,1,0.3333333333333333,8,0.3049793839454651,-20.38280963897705,0.3049793243408203,0.0,0.3333333333333333,0.2901998894342651,0.5578051540590361,14-10,0.3859395630550424,0.14783573451723103,0.00102204549123367,0.00013618955509688517,1.40558866904447e-09,0.8375,0.3978527344838683,0.044116778692069425,receiver_global,8,0.5578051540590361,0.48850274085998535,-6.604427099227905,0.4885028004646301,0.0,0.2222222222222222,0.2901998894342651,0.9868769602724535,19-3,0.781214242784052,-0.14783573451723103,0.9996288921810028,0.40314928612870465,0.001352527057665807,0.8375,0.2500169999666373,0.7591605137590803,receiver_global,8,0.9996288921810028,1.0,48.41255769133568,1.0,0.0,0.1111111111111111,0.2901998894342651,0.9999999999998824,6-15,0.9992172576519524,-0.3977815760734797,0.999999998612745,0.9999999872433037,1.0,1.0,7.115841038863768e-05,0.9997488960222123,receiver_global,8,1.0,3,0.3049793839454651,-20.38280963897705,0.0,0,0.3049793243408203,1.25,0.0,0,14-10,0.14783573451723103,0.3978527344838683,19-3,0.2500169999666373,2,0,none,19-3,0.2500169999666373,0.2500169999666373,0.0,0.0,0.0,14-10,0.0,0.14783573451723103,0.3978527344838683,1.0,not_applied,0,0.0,0.3978527344838683,0,0.2901998894342651,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.5578051540590361,none,0.0,0.0001,0.14783573451723103,0.3978527344838683,0.14783573451723103,0.18455476919189095,0.3859395630550424,1,1.0,0.2,0.00102204549123367,0.00013618955509688517,14-10,1,0.0,none,2,0,2.0,1.40558866904447e-09,target_old,0.8375,0.9390625,support_calibrated_receiver_class_mean,7-14,0.2901998894342651,1.0,deployment_prior,old,leo_clear_weak,0.044116778692069425,receiver_global,19-3,0.2500169999666373,0.625,5,support_known_only,14-10,0.5578051540590361,0,0,0.0,0,0.0
0.20816565438833085,19-3,0.47623321565198445,14-10,0.6843988700403153,0.18737243320605132,40.0,query,0,0.0,3,1,0.7777777777777778,8,0.015607953071594238,-14.586837589740753,0.015608072280883789,0.0,0.7777777777777778,0.18737243320605132,0.0,14-10,0.10119397451987609,0.20816565438833085,3.455285466442078e-05,0.00405192658102631,4.6239882894969445e-07,0.91875,0.6843988700403153,6.802836329811157e-07,receiver_global,8,3.455285466442078e-05,0.2204762101173401,-17.42669939994812,0.2204762101173401,0.0,0.8888888888888888,0.18737243320605132,0.0,19-3,0.1366350857447948,-0.20816565438833085,0.9999736385005686,0.004390926828175482,2.7019704874217088e-08,0.91875,0.47623321565198445,0.0002603651180770328,receiver_global,8,0.9999736385005686,1.0,48.275623843073845,1.0,0.0,0.1111111111111111,0.18737243320605132,0.9999999999935701,6-15,0.9980399965608983,-0.6842206878390247,0.9999999999999989,0.9999999993262707,1.0,1.0,0.00017818220129067248,0.9952667898066446,receiver_global,8,1.0,3,0.015607953071594238,-14.586837589740753,0.0,0,0.015608072280883789,1.25,0.0,0,14-10,0.20816565438833082,0.6843988700403153,19-3,0.47623321565198445,2,0,none,19-3,0.47623321565198445,0.47623321565198445,0.0,0.0,0.0,14-10,0.0,0.20816565438833082,0.6843988700403153,1.0,not_applied,0,0.0,0.6843988700403153,0,0.18737243320605132,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.0,none,0.0,0.0001,0.20816565438833082,0.6843988700403153,0.20816565438833085,0.18455476919189095,0.10119397451987609,1,1.0,0.2,3.455285466442084e-05,0.00405192658102631,14-10,1,0.0,none,2,0,2.0,4.6239882894969445e-07,target_old,0.91875,0.92890625,support_calibrated_receiver_class_mean,7-7,0.18737243320605132,1.0,deployment_prior,old,leo_clear_weak,6.802836329811157e-07,receiver_global,19-3,0.47623321565198445,0.625,5,support_known_only,14-10,3.455285466442084e-05,0,0,0.0,0,0.0
0.03926408343666066,20-19,0.32159504043952375,19-3,0.3608591238761844,0.2562891713424357,40.0,query,0,0.0,4,1,0.4444444444444444,8,0.4452137351036072,-5.788663029670715,0.44521379470825195,0.0,0.4444444444444444,0.2562891713424357,0.6311310147966805,19-3,0.43785150574460374,0.03926408343666066,0.1414121489357814,0.9481370706043483,0.0030527256722330458,0.91875,0.3608591238761844,0.04798405892147206,receiver_global,8,0.6311310147966805,0.354636549949646,-9.499114751815796,0.35463660955429077,0.0,0.4444444444444444,0.2562891713424357,0.0,20-19,0.2497887312901116,-0.03926408343666066,0.8930993572510487,0.033798313617183724,7.491250936771317e-05,0.8375,0.32159504043952375,0.1340189318996874,receiver_global,8,0.8930993572510487,0.8045969605445862,7.020515203475952,0.8045969307422638,0.0,0.2222222222222222,0.2562891713424357,0.770845100182618,14-10,0.5850991574119304,-0.2558380123643448,0.9999976273351505,0.9923072680692249,0.9991074322794056,0.91875,0.10502111151183965,0.9868998458877529,receiver_global,8,0.9999976273351505,3,0.4452137351036072,-5.788663029670715,0.0,0,0.44521379470825195,1.25,0.0,0,19-3,0.03926408343666068,0.3608591238761844,20-19,0.32159504043952375,2,0,none,20-19,0.32159504043952375,0.32159504043952375,0.0,0.0,0.0,19-3,0.0,0.03926408343666068,0.3608591238761844,1.0,not_applied,0,0.0,0.3608591238761844,0,0.2562891713424357,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00000,0.6311310147966805,none,0.0,0.0001,0.03926408343666068,0.3608591238761844,0.03926408343666066,0.18455476919189095,0.43785150574460374,1,1.0,0.2,0.14141214893578127,0.9481370706043483,19-3,1,0.0,none,2,0,2.0,0.0030527256722330458,target_old,0.91875,0.8837583893238188,support_calibrated_receiver_class_mean,8-8,0.2562891713424357,1.0,deployment_prior,old,leo_clear_weak,0.04798405892147206,receiver_global,20-19,0.32159504043952375,0.5,4,support_known_only,14-10,0.6311310147966805,0,0,0.0,0,0.0
0.24948014128286516,19-3,0.2869398411453024,14-10,0.5364199824281676,0.12342852920957947,40.0,query,0,0.0,6,1,1.0,8,0.12619280815124512,-23.379063606262207,0.12619280815124512,0.0,1.0,0.12342852920957947,0.0,14-10,0.1315552824550708,0.24948014128286516,8.75849078413106e-06,0.0016924364527308457,7.024277876827527e-11,1.0,0.5364199824281676,7.50633435953052e-06,receiver_global,8,8.75849078413106e-06,0.38985127210617065,-19.479092955589294,0.38985127210617065,0.0,0.7777777777777778,0.12342852920957947,0.0,19-3,0.3139162520785492,-0.24948014128286516,0.999998329750605,0.010295079013042783,3.470063445811168e-09,0.8375,0.2869398411453024,0.009269144965404874,receiver_global,8,0.999998329750605,0.49584126472473145,-3.5930871963500977,0.49584126472473145,0.0,0.1111111111111111,0.12342852920957947,0.9982326370991991,14-7,0.8981456002307355,-0.43549526702842545,0.9999999998474138,0.9904419631503656,0.026776550144751974,1.0,0.10092471539974213,0.6554236454487572,receiver_global,8,0.9999999998474138,3,0.12619280815124512,-23.379063606262207,0.0,0,0.12619280815124512,1.25,0.0,0,14-10,0.2494801412828651,0.5364199824281676,19-3,0.2869398411453024,2,0,none,19-3,0.2869398411453024,0.2869398411453024,0.0,0.0,0.0,14-10,0.0,0.2494801412828651,0.5364199824281676,1.0,not_applied,0,0.0,0.5364199824281676,0,0.12342852920957947,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.0,none,0.0,0.0001,0.2494801412828651,0.5364199824281676,0.24948014128286516,0.18455476919189095,0.1315552824550708,1,1.0,0.2,8.75849078413109e-06,0.0016924364527308457,14-10,1,0.0,none,2,0,2.0,7.024277876827527e-11,target_old,1.0,0.90859375,support_calibrated_receiver_class_mean,20-1,0.12342852920957947,1.0,deployment_prior,old,leo_clear_weak,7.50633435953052e-06,receiver_global,19-3,0.2869398411453024,0.75,6,support_known_only,14-10,8.75849078413109e-06,0,0,0.0,0,0.0
0.06942484473149563,14-7,0.2025304209547173,14-10,0.2719552656862129,0.15219275815285993,40.0,query,0,0.0,5,1,0.5555555555555556,8,0.4816659092903137,-10.615164041519165,0.4816659092903137,0.0,0.5555555555555556,0.15219275815285993,0.0,14-10,0.35866855741780046,0.06942484473149563,0.04301016987523412,0.0008885599126614459,2.4540430347787037e-05,0.91875,0.2719552656862129,0.03162149463317465,receiver_global,8,0.04301016987523412,0.5398592948913574,1.1257559061050415,0.5398593246936798,0.0,0.2222222222222222,0.15219275815285993,0.8739177114745758,14-7,0.5962794100182992,-0.06942484473149563,0.9789612957224029,0.7180652933342728,0.7550548164168727,1.0,0.2025304209547173,0.1918213078713945,receiver_global,8,0.9789612957224029,0.719505786895752,5.520963668823242,0.7195058465003967,0.0,0.1111111111111111,0.15219275815285993,0.9647746591529347,19-3,0.9443995733943767,-0.21590173864800716,0.9999858243829237,0.449182580510848,0.996013962589077,0.91875,0.05605352703820576,0.9397343633339897,receiver_global,8,0.9999858243829237,3,0.4816659092903137,-10.615164041519165,0.0,0,0.4816659092903137,1.25,0.0,0,14-10,0.06942484473149561,0.2719552656862129,14-7,0.2025304209547173,2,0,none,14-7,0.2025304209547173,0.2025304209547173,0.0,0.0,0.0,14-10,0.0,0.06942484473149561,0.2719552656862129,1.0,not_applied,0,0.0,0.2719552656862129,0,0.15219275815285993,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.0,none,0.0,0.0001,0.06942484473149561,0.2719552656862129,0.06942484473149563,0.18455476919189095,0.35866855741780046,1,1.0,0.2,0.04301016987523414,0.0008885599126614459,14-10,1,0.0,none,2,0,2.0,2.4540430347787037e-05,target_old,0.91875,0.878125,support_calibrated_receiver_class_mean,3-19,0.15219275815285993,1.0,deployment_prior,old,leo_clear_weak,0.03162149463317465,receiver_global,14-7,0.2025304209547173,0.75,6,support_known_only,14-10,0.04301016987523414,0,0,0.0,0,0.0
0.430199564945942,19-3,0.35775399675818,14-10,0.787953561704122,0.2901998894342651,40.0,query,0,0.0,3,1,1.0,8,0.044211387634277344,-33.42120945453644,0.04421126842498779,0.0,1.0,0.2901998894342651,0.0,14-10,0.03575287519223339,0.430199564945942,7.558953084107793e-10,1.5152388479606973e-06,3.0574062945493364e-15,0.8375,0.787953561704122,6.662944415092298e-07,receiver_global,8,6.662944415092298e-07,0.32410430908203125,-14.82434868812561,0.3241042494773865,0.0,0.7777777777777778,0.2901998894342651,0.0,19-3,0.31144040888534597,-0.430199564945942,0.9999999997257107,0.047312309766002876,3.6464226758692425e-07,0.8375,0.35775399675818,0.12673759158776388,receiver_global,8,0.9999999997257107,1.0,48.41255769133568,1.0,0.0,0.1111111111111111,0.2901998894342651,0.9999999999994434,6-15,0.9988458435339315,-0.7878486383419556,1.0,0.99999999551198,1.0,1.0,0.0001049233621663668,0.9997486537229948,receiver_global,8,1.0,3,0.044211387634277344,-33.42120945453644,0.0,0,0.04421126842498779,1.25,0.0,0,14-10,0.43019956494594197,0.787953561704122,19-3,0.35775399675818,2,0,none,19-3,0.35775399675818,0.35775399675818,0.0,0.0,0.0,14-10,0.0,0.43019956494594197,0.787953561704122,1.0,not_applied,0,0.0,0.787953561704122,0,0.2901998894342651,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.0,none,0.0,0.0001,0.43019956494594197,0.787953561704122,0.430199564945942,0.18455476919189095,0.03575287519223339,1,1.0,0.2,7.558953084107821e-10,1.5152388479606973e-06,14-10,1,0.0,none,2,0,2.0,3.0574062945493364e-15,target_old,0.8375,0.9390625,support_calibrated_receiver_class_mean,7-14,0.2901998894342651,1.0,deployment_prior,old,leo_clear_weak,6.662944415092298e-07,receiver_global,19-3,0.35775399675818,0.75,6,support_known_only,14-10,6.662944415092298e-07,0,0,0.0,0,0.0
0.20189852811842923,19-3,0.4427328223012047,14-10,0.6446313504196339,0.18737243320605132,40.0,query,0,0.0,3,1,0.5555555555555556,8,0.04162114858627319,-13.286177814006805,0.04162114858627319,0.0,0.5555555555555556,0.18737243320605132,0.0,14-10,0.1694906848203145,0.20189852811842923,4.726801110766294e-05,0.006456616747794302,1.6977961813772472e-06,0.91875,0.6446313504196339,2.1190501526824335e-06,receiver_global,8,4.726801110766294e-05,0.2545706033706665,-15.7219797372818,0.2545706033706665,0.0,0.5555555555555556,0.18737243320605132,0.0,19-3,0.17386559811186253,-0.20189852811842923,0.9999639375844275,0.009124217321506289,1.4860413392773383e-07,0.91875,0.4427328223012047,0.0006777791057035465,receiver_global,8,0.9999639375844275,1.0,48.275623843073845,1.0,0.0,0.1111111111111111,0.18737243320605132,0.9999999999898601,6-15,0.9978041006984033,-0.6444317231614117,0.9999999999999911,0.9999999992546031,1.0,1.0,0.00019962725822221148,0.995263902544216,receiver_global,8,1.0,3,0.04162114858627319,-13.286177814006805,0.0,0,0.04162114858627319,1.25,0.0,0,14-10,0.20189852811842923,0.6446313504196339,19-3,0.4427328223012047,2,0,none,19-3,0.4427328223012047,0.4427328223012047,0.0,0.0,0.0,14-10,0.0,0.20189852811842923,0.6446313504196339,1.0,not_applied,0,0.0,0.6446313504196339,0,0.18737243320605132,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.0,none,0.0,0.0001,0.20189852811842923,0.6446313504196339,0.20189852811842923,0.18455476919189095,0.1694906848203145,1,1.0,0.2,4.726801110766294e-05,0.006456616747794302,14-10,1,0.0,none,2,0,2.0,1.6977961813772472e-06,target_old,0.91875,0.92890625,support_calibrated_receiver_class_mean,7-7,0.18737243320605132,1.0,deployment_prior,old,leo_clear_weak,2.1190501526824335e-06,receiver_global,19-3,0.4427328223012047,0.625,5,support_known_only,14-10,4.726801110766294e-05,0,0,0.0,0,0.0
0.4833437329736052,19-3,0.059429063635661035,20-19,0.5427727966092663,0.2562891713424357,40.0,query,0,0.0,4,1,0.4444444444444444,8,0.18629682064056396,-17.916101217269897,0.18629682064056396,0.0,0.4444444444444444,0.2562891713424357,0.0,20-19,0.15225510027441522,0.4833437329736052,3.746579194115291e-11,6.767664211349742e-05,1.6562889212842083e-08,0.8375,0.5427727966092663,0.000278658056128922,receiver_global,8,0.000278658056128922,0.8197687864303589,12.93908953666687,0.8197687566280365,0.0,0.1111111111111111,0.2562891713424357,0.9637476616028231,19-3,0.8643506502677268,-0.4833437329736052,0.9999999999727722,0.9998276742762001,0.9999975977192008,0.91875,0.059429063635661035,0.9964048735348853,receiver_global,8,0.9999999999727722,0.8364980220794678,8.615568280220032,0.8364980220794678,0.0,0.1111111111111111,0.2562891713424357,0.9071545356135755,14-10,0.8432866856887078,-0.49879849593214015,0.9999999999874276,0.9475362885328765,0.9998187710711436,0.91875,0.043974300677126106,0.9976852569429572,receiver_global,8,0.9999999999874276,3,0.18629682064056396,-17.916101217269897,0.0,0,0.18629682064056396,1.25,0.0,0,20-19,0.48334373297360517,0.5427727966092663,19-3,0.059429063635661035,2,0,none,19-3,0.059429063635661035,0.059429063635661035,0.0,0.0,0.0,20-19,0.0,0.48334373297360517,0.5427727966092663,1.0,not_applied,0,0.0,0.5427727966092663,0,0.2562891713424357,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00001,0.0,none,0.0,0.0001,0.48334373297360517,0.5427727966092663,0.4833437329736052,0.18455476919189095,0.15225510027441522,1,1.0,0.2,3.746579194115305e-11,6.767664211349742e-05,20-19,1,0.0,none,2,0,2.0,1.6562889212842083e-08,target_old,0.8375,0.8837583893238188,support_calibrated_receiver_class_mean,8-8,0.2562891713424357,1.0,deployment_prior,old,leo_clear_weak,0.000278658056128922,receiver_global,19-3,0.059429063635661035,0.75,6,support_known_only,14-10,0.000278658056128922,0,0,0.0,0,0.0
